,YearMonthDay,Year,Month,YearMonth,reporterCode,flowCode,partnerISO,HS4,HS4 Description,cifvalue,fobvalue,primaryValue
C,20210901,2021,9,202109,USA,Export,Cameroon,TOTAL,All Commodities,9097632,9097632,4
C,20210901,2021,9,202109,USA,Export,Canada,TOTAL,All Commodities,24591891582,24591891582,4
C,20210901,2021,9,202109,USA,Export,Cabo Verde,TOTAL,All Commodities,722733,722733,4
C,20210901,2021,9,202109,USA,Export,Cayman Isds,TOTAL,All Commodities,82383436,82383436,4
C,20210901,2021,9,202109,USA,Export,Central African Rep.,TOTAL,All Commodities,307111,307111,4
C,20210901,2021,9,202109,USA,Export,Sri Lanka,TOTAL,All Commodities,31685788,31685788,4
C,20210901,2021,9,202109,USA,Export,Chad,TOTAL,All Commodities,1704082,1704082,4
C,20210901,2021,9,202109,USA,Export,Chile,TOTAL,All Commodities,1326446622,1326446622,4
C,20210901,2021,9,202109,USA,Export,China,TOTAL,All Commodities,10910600180,10910600180,4
C,20210901,2021,9,202109,USA,Export,Christmas Isds,TOTAL,All Commodities,214103,214103,4
C,20210901,2021,9,202109,USA,Export,Colombia,TOTAL,All Commodities,1491596646,1491596646,4
C,20210901,2021,9,202109,USA,Export,Comoros,TOTAL,All Commodities,361059,361059,4
C,20210901,2021,9,202109,USA,Export,Congo,TOTAL,All Commodities,7975499,7975499,4
C,20210901,2021,9,202109,USA,Export,Dem. Rep. of the Congo,TOTAL,All Commodities,21549395,21549395,4
C,20210901,2021,9,202109,USA,Export,Cook Isds,TOTAL,All Commodities,758470,758470,4
C,20210901,2021,9,202109,USA,Export,Costa Rica,TOTAL,All Commodities,524160095,524160095,4
C,20210901,2021,9,202109,USA,Export,Croatia,TOTAL,All Commodities,25263263,25263263,4
C,20210901,2021,9,202109,USA,Export,Cuba,TOTAL,All Commodities,23184938,23184938,4
C,20210901,2021,9,202109,USA,Export,Cyprus,TOTAL,All Commodities,5487277,5487277,4
C,20210901,2021,9,202109,USA,Export,Czechia,TOTAL,All Commodities,290125678,290125678,4
C,20210901,2021,9,202109,USA,Export,Benin,TOTAL,All Commodities,21043589,21043589,4
C,20210901,2021,9,202109,USA,Export,Denmark,TOTAL,All Commodities,259127279,259127279,4
C,20210901,2021,9,202109,USA,Export,Dominica,TOTAL,All Commodities,57449054,57449054,4
C,20210901,2021,9,202109,USA,Export,Dominican Rep.,TOTAL,All Commodities,856470732,856470732,4
C,20210901,2021,9,202109,USA,Export,Ecuador,TOTAL,All Commodities,311194031,311194031,4
C,20210901,2021,9,202109,USA,Export,El Salvador,TOTAL,All Commodities,345270788,345270788,4
C,20210901,2021,9,202109,USA,Export,Equatorial Guinea,TOTAL,All Commodities,2891585,2891585,4
C,20210901,2021,9,202109,USA,Export,Ethiopia,TOTAL,All Commodities,33899315,33899315,4
C,20210901,2021,9,202109,USA,Export,Eritrea,TOTAL,All Commodities,155322,155322,4
C,20210901,2021,9,202109,USA,Export,Estonia,TOTAL,All Commodities,17566251,17566251,4
C,20210901,2021,9,202109,USA,Export,Faroe Isds,TOTAL,All Commodities,63398,63398,4
C,20210901,2021,9,202109,USA,Export,Falkland Isds (Malvinas),TOTAL,All Commodities,113996,113996,4
C,20210901,2021,9,202109,USA,Export,Fiji,TOTAL,All Commodities,3022364,3022364,4
C,20210901,2021,9,202109,USA,Export,Finland,TOTAL,All Commodities,187185801,187185801,4
C,20210901,2021,9,202109,USA,Export,France,TOTAL,All Commodities,2667232633,2667232633,4
C,20210901,2021,9,202109,USA,Export,French Polynesia,TOTAL,All Commodities,15487092,15487092,4
C,20210901,2021,9,202109,USA,Export,Fr. South Antarctic Terr.,TOTAL,All Commodities,187864,187864,4
C,20210901,2021,9,202109,USA,Export,Djibouti,TOTAL,All Commodities,31648023,31648023,4
C,20210901,2021,9,202109,USA,Export,Gabon,TOTAL,All Commodities,5990748,5990748,4
C,20210901,2021,9,202109,USA,Export,Georgia,TOTAL,All Commodities,65728165,65728165,4
C,20210901,2021,9,202109,USA,Export,Gambia,TOTAL,All Commodities,4241772,4241772,4
C,20210901,2021,9,202109,USA,Export,State of Palestine,TOTAL,All Commodities,35520,35520,4
C,20210901,2021,9,202109,USA,Export,Germany,TOTAL,All Commodities,5414933275,5414933275,4
C,20210901,2021,9,202109,USA,Export,Ghana,TOTAL,All Commodities,70588414,70588414,4
C,20210901,2021,9,202109,USA,Export,Gibraltar,TOTAL,All Commodities,68741322,68741322,4
C,20210901,2021,9,202109,USA,Export,Kiribati,TOTAL,All Commodities,13698,13698,0
C,20210901,2021,9,202109,USA,Export,Greece,TOTAL,All Commodities,86105638,86105638,4
C,20210901,2021,9,202109,USA,Export,Greenland,TOTAL,All Commodities,811158,811158,4
C,20210901,2021,9,202109,USA,Export,Grenada,TOTAL,All Commodities,15137407,15137407,4
C,20210901,2021,9,202109,USA,Export,Guatemala,TOTAL,All Commodities,560893589,560893589,4
C,20210901,2021,9,202109,USA,Export,Guinea,TOTAL,All Commodities,8686923,8686923,4
C,20210901,2021,9,202109,USA,Export,Guyana,TOTAL,All Commodities,91144204,91144204,4
C,20210901,2021,9,202109,USA,Export,Haiti,TOTAL,All Commodities,62211745,62211745,4
C,20210901,2021,9,202109,USA,Export,Heard Island and McDonald Islands,TOTAL,All Commodities,10323,10323,0
C,20210901,2021,9,202109,USA,Export,Honduras,TOTAL,All Commodities,534056516,534056516,4
C,20210901,2021,9,202109,USA,Export,"China, Hong Kong SAR",TOTAL,All Commodities,2180426703,2180426703,4
C,20210901,2021,9,202109,USA,Export,Hungary,TOTAL,All Commodities,264456590,264456590,4
C,20210901,2021,9,202109,USA,Export,Iceland,TOTAL,All Commodities,41374488,41374488,4
C,20210901,2021,9,202109,USA,Export,Indonesia,TOTAL,All Commodities,822488219,822488219,4
C,20210901,2021,9,202109,USA,Export,Iran,TOTAL,All Commodities,4214760,4214760,4
C,20210901,2021,9,202109,USA,Export,Iraq,TOTAL,All Commodities,98456395,98456395,4
C,20210901,2021,9,202109,USA,Export,Ireland,TOTAL,All Commodities,1250462186,1250462186,4
C,20210901,2021,9,202109,USA,Export,Israel,TOTAL,All Commodities,927514997,927514997,4
C,20210901,2021,9,202109,USA,Export,Italy,TOTAL,All Commodities,1612775717,1612775717,4
C,20210901,2021,9,202109,USA,Export,Côte d'Ivoire,TOTAL,All Commodities,13813851,13813851,4
C,20210901,2021,9,202109,USA,Export,Jamaica,TOTAL,All Commodities,159923811,159923811,4
C,20210901,2021,9,202109,USA,Export,Japan,TOTAL,All Commodities,5923856840,5923856840,4
C,20210901,2021,9,202109,USA,Export,Kazakhstan,TOTAL,All Commodities,53790522,53790522,4
C,20210901,2021,9,202109,USA,Export,Jordan,TOTAL,All Commodities,78978700,78978700,4
C,20210901,2021,9,202109,USA,Export,Kenya,TOTAL,All Commodities,64057452,64057452,4
C,20210901,2021,9,202109,USA,Export,Rep. of Korea,TOTAL,All Commodities,5311643500,5311643500,4
C,20210901,2021,9,202109,USA,Export,Kuwait,TOTAL,All Commodities,315021814,315021814,4
C,20210901,2021,9,202109,USA,Export,Kyrgyzstan,TOTAL,All Commodities,1196839,1196839,4
C,20210901,2021,9,202109,USA,Export,Lao People's Dem. Rep.,TOTAL,All Commodities,1226581,1226581,4
C,20210901,2021,9,202109,USA,Export,Lebanon,TOTAL,All Commodities,44489591,44489591,4
C,20210901,2021,9,202109,USA,Export,Lesotho,TOTAL,All Commodities,91693,91693,4
C,20210901,2021,9,202109,USA,Export,Latvia,TOTAL,All Commodities,39202919,39202919,4
C,20210901,2021,9,202109,USA,Export,Liberia,TOTAL,All Commodities,5612049,5612049,4
C,20210901,2021,9,202109,USA,Export,Libya,TOTAL,All Commodities,20590689,20590689,4
C,20210901,2021,9,202109,USA,Export,Lithuania,TOTAL,All Commodities,116125149,116125149,4
C,20210901,2021,9,202109,USA,Export,Luxembourg,TOTAL,All Commodities,132119515,132119515,4
C,20210901,2021,9,202109,USA,Export,"China, Macao SAR",TOTAL,All Commodities,14518564,14518564,4
C,20210901,2021,9,202109,USA,Export,Madagascar,TOTAL,All Commodities,7450027,7450027,4
C,20210901,2021,9,202109,USA,Export,Malawi,TOTAL,All Commodities,2026873,2026873,4
C,20210901,2021,9,202109,USA,Export,Malaysia,TOTAL,All Commodities,1201744935,1201744935,4
C,20210901,2021,9,202109,USA,Export,Maldives,TOTAL,All Commodities,2653788,2653788,4
C,20210901,2021,9,202109,USA,Export,Mali,TOTAL,All Commodities,9618581,9618581,4
C,20210901,2021,9,202109,USA,Export,Malta,TOTAL,All Commodities,4310361,4310361,4
C,20210901,2021,9,202109,USA,Export,Mauritania,TOTAL,All Commodities,8456694,8456694,4
C,20210901,2021,9,202109,USA,Export,Mauritius,TOTAL,All Commodities,8526385,8526385,4
C,20210901,2021,9,202109,USA,Export,Mexico,TOTAL,All Commodities,22784097686,22784097686,4
C,20210901,2021,9,202109,USA,Export,"Other Asia, nes",TOTAL,All Commodities,2882202301,2882202301,4
C,20210901,2021,9,202109,USA,Export,Mongolia,TOTAL,All Commodities,6629381,6629381,4
C,20210901,2021,9,202109,USA,Export,Rep. of Moldova,TOTAL,All Commodities,3982694,3982694,4
C,20210901,2021,9,202109,USA,Export,Montenegro,TOTAL,All Commodities,941564,941564,4
C,20210901,2021,9,202109,USA,Export,Montserrat,TOTAL,All Commodities,487883,487883,4
C,20210901,2021,9,202109,USA,Export,Morocco,TOTAL,All Commodities,183249665,183249665,4
C,20210901,2021,9,202109,USA,Export,Mozambique,TOTAL,All Commodities,11096785,11096785,4
C,20210901,2021,9,202109,USA,Export,Oman,TOTAL,All Commodities,117936457,117936457,4
C,20210901,2021,9,202109,USA,Export,Namibia,TOTAL,All Commodities,7584405,7584405,4
C,20210901,2021,9,202109,USA,Export,Nauru,TOTAL,All Commodities,115865,115865,4
C,20210901,2021,9,202109,USA,Export,Nepal,TOTAL,All Commodities,10673346,10673346,4
C,20210901,2021,9,202109,USA,Export,Netherlands,TOTAL,All Commodities,4333179345,4333179345,4
C,20210901,2021,9,202109,USA,Export,Curaçao,TOTAL,All Commodities,17087164,17087164,4
C,20210901,2021,9,202109,USA,Export,Aruba,TOTAL,All Commodities,44151170,44151170,4
C,20210901,2021,9,202109,USA,Export,Sint Maarten,TOTAL,All Commodities,24019911,24019911,4
C,20210901,2021,9,202109,USA,Export,New Caledonia,TOTAL,All Commodities,8132819,8132819,4
C,20210901,2021,9,202109,USA,Export,Vanuatu,TOTAL,All Commodities,193644,193644,4
C,20210901,2021,9,202109,USA,Export,New Zealand,TOTAL,All Commodities,302309519,302309519,4
C,20210901,2021,9,202109,USA,Export,Nicaragua,TOTAL,All Commodities,134488731,134488731,4
C,20210901,2021,9,202109,USA,Export,Niger,TOTAL,All Commodities,11610713,11610713,4
C,20210901,2021,9,202109,USA,Export,Nigeria,TOTAL,All Commodities,330192535,330192535,4
C,20210901,2021,9,202109,USA,Export,Niue,TOTAL,All Commodities,8324,8324,0
C,20210901,2021,9,202109,USA,Export,Norfolk Isds,TOTAL,All Commodities,254336,254336,0
C,20210901,2021,9,202109,USA,Export,Norway,TOTAL,All Commodities,308703578,308703578,4
C,20210901,2021,9,202109,USA,Export,FS Micronesia,TOTAL,All Commodities,4329381,4329381,4
C,20210901,2021,9,202109,USA,Export,Marshall Isds,TOTAL,All Commodities,15782308,15782308,4
C,20210901,2021,9,202109,USA,Export,Palau,TOTAL,All Commodities,1645255,1645255,4
C,20210901,2021,9,202109,USA,Export,Pakistan,TOTAL,All Commodities,285918589,285918589,4
C,20210901,2021,9,202109,USA,Export,Panama,TOTAL,All Commodities,568645883,568645883,4
C,20210901,2021,9,202109,USA,Export,Papua New Guinea,TOTAL,All Commodities,2279827,2279827,4
C,20210901,2021,9,202109,USA,Export,Paraguay,TOTAL,All Commodities,142554764,142554764,4
C,20210901,2021,9,202109,USA,Export,Peru,TOTAL,All Commodities,904962797,904962797,4
C,20210901,2021,9,202109,USA,Export,Philippines,TOTAL,All Commodities,841832168,841832168,4
C,20210901,2021,9,202109,USA,Export,Poland,TOTAL,All Commodities,404900583,404900583,4
C,20210901,2021,9,202109,USA,Export,Portugal,TOTAL,All Commodities,170157191,170157191,4
C,20210901,2021,9,202109,USA,Export,Guinea-Bissau,TOTAL,All Commodities,777587,777587,0
C,20210901,2021,9,202109,USA,Export,Timor-Leste,TOTAL,All Commodities,593072,593072,4
C,20210901,2021,9,202109,USA,Export,Qatar,TOTAL,All Commodities,174580914,174580914,4
C,20210901,2021,9,202109,USA,Export,Romania,TOTAL,All Commodities,179264661,179264661,4
C,20210901,2021,9,202109,USA,Export,Russian Federation,TOTAL,All Commodities,570742740,570742740,4
C,20210901,2021,9,202109,USA,Export,Rwanda,TOTAL,All Commodities,3551888,3551888,4
C,20210901,2021,9,202109,USA,Export,Saint Helena,TOTAL,All Commodities,281455,281455,4
C,20210901,2021,9,202109,USA,Export,Saint Kitts and Nevis,TOTAL,All Commodities,11567752,11567752,4
C,20210901,2021,9,202109,USA,Export,Anguilla,TOTAL,All Commodities,10788309,10788309,4
C,20210901,2021,9,202109,USA,Export,Saint Lucia,TOTAL,All Commodities,45348949,45348949,4
C,20210901,2021,9,202109,USA,Export,Saint Vincent and the Grenadines,TOTAL,All Commodities,10603910,10603910,4
C,20210901,2021,9,202109,USA,Export,San Marino,TOTAL,All Commodities,57175630,57175630,4
C,20210901,2021,9,202109,USA,Export,Sao Tome and Principe,TOTAL,All Commodities,148164,148164,4
C,20210901,2021,9,202109,USA,Export,Saudi Arabia,TOTAL,All Commodities,849155591,849155591,4
C,20210901,2021,9,202109,USA,Export,Senegal,TOTAL,All Commodities,18228419,18228419,4
C,20210901,2021,9,202109,USA,Export,Serbia,TOTAL,All Commodities,18568910,18568910,4
C,20210901,2021,9,202109,USA,Export,Seychelles,TOTAL,All Commodities,1644790,1644790,4
C,20210901,2021,9,202109,USA,Export,Sierra Leone,TOTAL,All Commodities,8241325,8241325,4
C,20210901,2021,9,202109,USA,Export,India,TOTAL,All Commodities,3421845451,3421845451,4
C,20210901,2021,9,202109,USA,Export,Singapore,TOTAL,All Commodities,2763212111,2763212111,4
C,20210901,2021,9,202109,USA,Export,Slovakia,TOTAL,All Commodities,22586701,22586701,4
C,20210901,2021,9,202109,USA,Export,Viet Nam,TOTAL,All Commodities,674919073,674919073,4
C,20210901,2021,9,202109,USA,Export,Slovenia,TOTAL,All Commodities,25923827,25923827,4
C,20210901,2021,9,202109,USA,Export,Somalia,TOTAL,All Commodities,4225176,4225176,4
C,20210901,2021,9,202109,USA,Export,South Africa,TOTAL,All Commodities,476869934,476869934,4
C,20210901,2021,9,202109,USA,Export,Zimbabwe,TOTAL,All Commodities,3690796,3690796,4
C,20210901,2021,9,202109,USA,Export,Spain,TOTAL,All Commodities,1696140744,1696140744,4
C,20210901,2021,9,202109,USA,Export,South Sudan,TOTAL,All Commodities,9452696,9452696,4
C,20210901,2021,9,202109,USA,Export,Sudan,TOTAL,All Commodities,28106172,28106172,4
C,20210901,2021,9,202109,USA,Export,Suriname,TOTAL,All Commodities,25795106,25795106,4
C,20210901,2021,9,202109,USA,Export,Eswatini,TOTAL,All Commodities,779321,779321,4
C,20210901,2021,9,202109,USA,Export,Sweden,TOTAL,All Commodities,439675054,439675054,4
C,20210901,2021,9,202109,USA,Export,Switzerland,TOTAL,All Commodities,1834221850,1834221850,4
C,20210901,2021,9,202109,USA,Export,Syria,TOTAL,All Commodities,146897,146897,4
C,20210901,2021,9,202109,USA,Export,Tajikistan,TOTAL,All Commodities,2508503,2508503,4
C,20210901,2021,9,202109,USA,Export,Thailand,TOTAL,All Commodities,908970698,908970698,4
C,20210901,2021,9,202109,USA,Export,Togo,TOTAL,All Commodities,9203679,9203679,4
C,20210901,2021,9,202109,USA,Export,Tokelau,TOTAL,All Commodities,3703,3703,0
C,20210901,2021,9,202109,USA,Export,Tonga,TOTAL,All Commodities,1559650,1559650,4
C,20210901,2021,9,202109,USA,Export,Trinidad and Tobago,TOTAL,All Commodities,206332167,206332167,4
C,20210901,2021,9,202109,USA,Export,United Arab Emirates,TOTAL,All Commodities,1555795754,1555795754,4
C,20210901,2021,9,202109,USA,Export,Tunisia,TOTAL,All Commodities,39190157,39190157,4
C,20210901,2021,9,202109,USA,Export,Türkiye,TOTAL,All Commodities,1186892995,1186892995,4
C,20210901,2021,9,202109,USA,Export,Turkmenistan,TOTAL,All Commodities,10691799,10691799,4
C,20210901,2021,9,202109,USA,Export,Turks and Caicos Isds,TOTAL,All Commodities,25143480,25143480,4
C,20210901,2021,9,202109,USA,Export,Uganda,TOTAL,All Commodities,18107816,18107816,4
C,20210901,2021,9,202109,USA,Export,Ukraine,TOTAL,All Commodities,202938892,202938892,4
C,20210901,2021,9,202109,USA,Export,North Macedonia,TOTAL,All Commodities,3322391,3322391,4
C,20210901,2021,9,202109,USA,Export,Egypt,TOTAL,All Commodities,380566903,380566903,4
C,20210901,2021,9,202109,USA,Export,United Kingdom,TOTAL,All Commodities,4789546032,4789546032,4
C,20210901,2021,9,202109,USA,Export,United Rep. of Tanzania,TOTAL,All Commodities,6405652,6405652,4
C,20210901,2021,9,202109,USA,Export,Burkina Faso,TOTAL,All Commodities,4258922,4258922,4
C,20210901,2021,9,202109,USA,Export,Uruguay,TOTAL,All Commodities,216980337,216980337,4
C,20210901,2021,9,202109,USA,Export,Uzbekistan,TOTAL,All Commodities,15450343,15450343,4
C,20210901,2021,9,202109,USA,Export,Venezuela,TOTAL,All Commodities,144263562,144263562,4
C,20210901,2021,9,202109,USA,Export,Samoa,TOTAL,All Commodities,2640155,2640155,4
C,20210901,2021,9,202109,USA,Export,Yemen,TOTAL,All Commodities,19636059,19636059,4
C,20210901,2021,9,202109,USA,Export,Zambia,TOTAL,All Commodities,6374199,6374199,4
C,20211001,2021,10,202110,USA,Export,Afghanistan,TOTAL,All Commodities,531054,531054,4
C,20211001,2021,10,202110,USA,Export,Albania,TOTAL,All Commodities,5234774,5234774,4
C,20211001,2021,10,202110,USA,Export,Algeria,TOTAL,All Commodities,41091266,41091266,4
C,20211001,2021,10,202110,USA,Export,Andorra,TOTAL,All Commodities,190151,190151,4
C,20211001,2021,10,202110,USA,Export,Angola,TOTAL,All Commodities,55355070,55355070,4
C,20211001,2021,10,202110,USA,Export,Antigua and Barbuda,TOTAL,All Commodities,60091717,60091717,4
C,20211001,2021,10,202110,USA,Export,Azerbaijan,TOTAL,All Commodities,6597480,6597480,4
C,20211001,2021,10,202110,USA,Export,Argentina,TOTAL,All Commodities,726525675,726525675,4
C,20211001,2021,10,202110,USA,Export,Australia,TOTAL,All Commodities,2454252152,2454252152,4
C,20211001,2021,10,202110,USA,Export,Austria,TOTAL,All Commodities,310231894,310231894,4
C,20211001,2021,10,202110,USA,Export,Bahamas,TOTAL,All Commodities,388551790,388551790,4
C,20211001,2021,10,202110,USA,Export,Bahrain,TOTAL,All Commodities,71313412,71313412,4
C,20211001,2021,10,202110,USA,Export,Bangladesh,TOTAL,All Commodities,241075421,241075421,4
C,20211001,2021,10,202110,USA,Export,Armenia,TOTAL,All Commodities,4568599,4568599,4
C,20211001,2021,10,202110,USA,Export,Barbados,TOTAL,All Commodities,59114217,59114217,4
C,20211001,2021,10,202110,USA,Export,Belgium,TOTAL,All Commodities,3003722057,3003722057,4
C,20211001,2021,10,202110,USA,Export,Bermuda,TOTAL,All Commodities,83790489,83790489,4
C,20211001,2021,10,202110,USA,Export,Bhutan,TOTAL,All Commodities,1458397,1458397,4
C,20211001,2021,10,202110,USA,Export,Bolivia (Plurinational State of),TOTAL,All Commodities,62577075,62577075,4
C,20211001,2021,10,202110,USA,Export,Bosnia Herzegovina,TOTAL,All Commodities,1669639,1669639,4
C,20211001,2021,10,202110,USA,Export,Botswana,TOTAL,All Commodities,3913999,3913999,4
C,20211001,2021,10,202110,USA,Export,Brazil,TOTAL,All Commodities,4614922463,4614922463,4
C,20211001,2021,10,202110,USA,Export,Belize,TOTAL,All Commodities,55042450,55042450,4
C,20211001,2021,10,202110,USA,Export,Br. Indian Ocean Terr.,TOTAL,All Commodities,765376,765376,4
C,20211001,2021,10,202110,USA,Export,Solomon Isds,TOTAL,All Commodities,462049,462049,4
C,20211001,2021,10,202110,USA,Export,Br. Virgin Isds,TOTAL,All Commodities,18955698,18955698,4
C,20211001,2021,10,202110,USA,Export,Brunei Darussalam,TOTAL,All Commodities,5388160,5388160,4
C,20211001,2021,10,202110,USA,Export,Bulgaria,TOTAL,All Commodities,30985732,30985732,4
C,20211001,2021,10,202110,USA,Export,Myanmar,TOTAL,All Commodities,10535908,10535908,4
C,20211001,2021,10,202110,USA,Export,Burundi,TOTAL,All Commodities,102602,102602,4
C,20211001,2021,10,202110,USA,Export,Belarus,TOTAL,All Commodities,14519376,14519376,4
C,20211001,2021,10,202110,USA,Export,Cambodia,TOTAL,All Commodities,43093381,43093381,4
C,20211001,2021,10,202110,USA,Export,Cameroon,TOTAL,All Commodities,16989540,16989540,4
C,20211001,2021,10,202110,USA,Export,Canada,TOTAL,All Commodities,27299672729,27299672729,4
C,20211001,2021,10,202110,USA,Export,Cabo Verde,TOTAL,All Commodities,511238,511238,4
C,20211001,2021,10,202110,USA,Export,Cayman Isds,TOTAL,All Commodities,139691824,139691824,4
C,20211001,2021,10,202110,USA,Export,Central African Rep.,TOTAL,All Commodities,3993399,3993399,4
C,20211001,2021,10,202110,USA,Export,Sri Lanka,TOTAL,All Commodities,28542973,28542973,4
